Species1,Species2,Species3,Species1_b,Species2_b,Species3_b,Species1_Density,Species2_Density,Species3_Density,Time
208,1132,339,0,0,0,[],[],[],3283
230,1172,283,0,0,0,[],[],[],3284
193,1155,347,0,0,0,[],[],[],3285
221,1125,328,0,0,0,[],[],[],3286
230,1151,321,0,0,0,[],[],[],3287
188,1147,335,0,0,0,[],[],[],3288
244,1154,295,0,0,0,[],[],[],3289
205,1133,328,0,0,0,[],[],[],3290
209,1186,314,0,0,0,[],[],[],3291
215,1144,345,0,0,0,[],[],[],3292
213,1156,324,0,0,0,[],[],[],3293
233,1139,325,0,0,0,[],[],[],3294
223,1168,311,0,0,0,[],[],[],3295
191,1178,303,0,0,0,[],[],[],3296
211,1183,304,0,0,0,[],[],[],3297
229,1156,315,0,0,0,[],[],[],3298
227,1166,332,0,0,0,[],[],[],3299
212,1186,306,0,0,0,[],[],[],3300
193,1198,336,0,0,0,[],[],[],3301
227,1166,307,0,0,0,[],[],[],3302
217,1192,321,0,0,0,[],[],[],3303
228,1176,284,0,0,0,[],[],[],3304
213,1148,361,0,0,0,[],[],[],3305
204,1166,340,0,0,0,[],[],[],3306
249,1169,343,0,0,0,[],[],[],3307
214,1202,320,0,0,0,[],[],[],3308
210,1178,309,0,0,0,[],[],[],3309
205,1216,297,0,0,0,[],[],[],3310
243,1188,298,0,0,0,[],[],[],3311
208,1208,302,0,0,0,[],[],[],3312
194,1231,337,0,0,0,[],[],[],3313
201,1202,330,0,0,0,[],[],[],3314
243,1174,311,0,0,0,[],[],[],3315
232,1221,284,0,0,0,[],[],[],3316
192,1188,291,0,0,0,[],[],[],3317
219,1165,326,0,0,0,[],[],[],3318
218,1215,291,0,0,0,[],[],[],3319
224,1173,306,0,0,0,[],[],[],3320
224,1220,281,0,0,0,[],[],[],3321
231,1202,269,0,0,0,[],[],[],3322
200,1203,291,0,0,0,[],[],[],3323
204,1237,282,0,0,0,[],[],[],3324
207,1253,290,0,0,0,[],[],[],3325
213,1203,270,0,0,0,[],[],[],3326
226,1206,288,0,0,0,[],[],[],3327
237,1259,243,0,0,0,[],[],[],3328
204,1208,301,0,0,0,[],[],[],3329
244,1200,300,0,0,0,[],[],[],3330
227,1221,289,0,0,0,[],[],[],3331
204,1248,290,0,0,0,[],[],[],3332
210,1229,303,0,0,0,[],[],[],3333
205,1194,278,0,0,0,[],[],[],3334
206,1190,277,0,0,0,[],[],[],3335
201,1228,279,0,0,0,[],[],[],3336
222,1217,290,0,0,0,[],[],[],3337
206,1199,265,0,0,0,[],[],[],3338
183,1271,280,0,0,0,[],[],[],3339
201,1208,309,0,0,0,[],[],[],3340
215,1231,290,0,0,0,[],[],[],3341
205,1163,289,0,0,0,[],[],[],3342
209,1186,280,0,0,0,[],[],[],3343
213,1248,247,0,0,0,[],[],[],3344
202,1226,272,0,0,0,[],[],[],3345
180,1237,267,0,0,0,[],[],[],3346
190,1272,290,0,0,0,[],[],[],3347
201,1242,252,0,0,0,[],[],[],3348
220,1216,274,0,0,0,[],[],[],3349
200,1238,272,0,0,0,[],[],[],3350
211,1230,288,0,0,0,[],[],[],3351
200,1189,257,0,0,0,[],[],[],3352
192,1268,251,0,0,0,[],[],[],3353
199,1272,302,0,0,0,[],[],[],3354
196,1263,273,0,0,0,[],[],[],3355
184,1236,275,0,0,0,[],[],[],3356
214,1249,249,0,0,0,[],[],[],3357
220,1199,278,0,0,0,[],[],[],3358
230,1234,267,0,0,0,[],[],[],3359
218,1215,274,0,0,0,[],[],[],3360
189,1267,255,0,0,0,[],[],[],3361
205,1223,278,0,0,0,[],[],[],3362
214,1205,263,0,0,0,[],[],[],3363
209,1220,298,0,0,0,[],[],[],3364
227,1249,271,0,0,0,[],[],[],3365
204,1283,259,0,0,0,[],[],[],3366
178,1290,270,0,0,0,[],[],[],3367
188,1244,284,0,0,0,[],[],[],3368
193,1224,284,0,0,0,[],[],[],3369
217,1277,234,0,0,0,[],[],[],3370
199,1251,261,0,0,0,[],[],[],3371
225,1242,240,0,0,0,[],[],[],3372
225,1243,276,0,0,0,[],[],[],3373
219,1249,265,0,0,0,[],[],[],3374
209,1251,273,0,0,0,[],[],[],3375
206,1250,258,0,0,0,[],[],[],3376
193,1241,254,0,0,0,[],[],[],3377
178,1313,253,0,0,0,[],[],[],3378
178,1247,258,0,0,0,[],[],[],3379
197,1271,238,0,0,0,[],[],[],3380
210,1274,247,0,0,0,[],[],[],3381
194,1260,263,0,0,0,[],[],[],3382
220,1262,259,0,0,0,[],[],[],3383
190,1248,273,0,0,0,[],[],[],3384
192,1295,253,0,0,0,[],[],[],3385
182,1201,280,0,0,0,[],[],[],3386
195,1255,226,0,0,0,[],[],[],3387
192,1269,259,0,0,0,[],[],[],3388
194,1254,256,0,0,0,[],[],[],3389
212,1282,222,0,0,0,[],[],[],3390
203,1260,252,0,0,0,[],[],[],3391
213,1272,258,0,0,0,[],[],[],3392
202,1274,245,0,0,0,[],[],[],3393
206,1259,238,0,0,0,[],[],[],3394
209,1232,266,0,0,0,[],[],[],3395
188,1251,265,0,0,0,[],[],[],3396
205,1224,265,0,0,0,[],[],[],3397
198,1296,252,0,0,0,[],[],[],3398
194,1261,254,0,0,0,[],[],[],3399
200,1289,270,0,0,0,[],[],[],3400
211,1255,257,0,0,0,[],[],[],3401
217,1214,232,0,0,0,[],[],[],3402
185,1280,264,0,0,0,[],[],[],3403
196,1242,266,0,0,0,[],[],[],3404
195,1217,265,0,0,0,[],[],[],3405
195,1279,262,0,0,0,[],[],[],3406
185,1272,266,0,0,0,[],[],[],3407
181,1268,246,0,0,0,[],[],[],3408
199,1299,238,0,0,0,[],[],[],3409
202,1283,266,0,0,0,[],[],[],3410
193,1304,241,0,0,0,[],[],[],3411
196,1276,242,0,0,0,[],[],[],3412
200,1266,280,0,0,0,[],[],[],3413
205,1280,258,0,0,0,[],[],[],3414
197,1259,271,0,0,0,[],[],[],3415
205,1243,239,0,0,0,[],[],[],3416
187,1249,237,0,0,0,[],[],[],3417
213,1246,240,0,0,0,[],[],[],3418
201,1320,235,0,0,0,[],[],[],3419
195,1288,275,0,0,0,[],[],[],3420
196,1270,236,0,0,0,[],[],[],3421
183,1255,257,0,0,0,[],[],[],3422
195,1292,246,0,0,0,[],[],[],3423
188,1257,267,0,0,0,[],[],[],3424
187,1237,267,0,0,0,[],[],[],3425
185,1251,252,0,0,0,[],[],[],3426
198,1285,226,0,0,0,[],[],[],3427
211,1281,242,0,0,0,[],[],[],3428
179,1267,265,0,0,0,[],[],[],3429
198,1265,232,0,0,0,[],[],[],3430
192,1285,212,0,0,0,[],[],[],3431
201,1255,250,0,0,0,[],[],[],3432
193,1294,275,0,0,0,[],[],[],3433
204,1284,238,0,0,0,[],[],[],3434
189,1234,258,0,0,0,[],[],[],3435
209,1258,247,0,0,0,[],[],[],3436
177,1261,250,0,0,0,[],[],[],3437
192,1260,245,0,0,0,[],[],[],3438
218,1243,252,0,0,0,[],[],[],3439
174,1322,224,0,0,0,[],[],[],3440
191,1233,243,0,0,0,[],[],[],3441
213,1305,224,0,0,0,[],[],[],3442
181,1306,240,0,0,0,[],[],[],3443
180,1253,278,0,0,0,[],[],[],3444
210,1265,254,0,0,0,[],[],[],3445
202,1253,263,0,0,0,[],[],[],3446
215,1240,251,0,0,0,[],[],[],3447
215,1264,245,0,0,0,[],[],[],3448
204,1289,227,0,0,0,[],[],[],3449
209,1290,238,0,0,0,[],[],[],3450
203,1239,217,0,0,0,[],[],[],3451
205,1245,255,0,0,0,[],[],[],3452
168,1306,253,0,0,0,[],[],[],3453
186,1289,256,0,0,0,[],[],[],3454
185,1271,237,0,0,0,[],[],[],3455
195,1269,237,0,0,0,[],[],[],3456
164,1318,241,0,0,0,[],[],[],3457
200,1268,255,0,0,0,[],[],[],3458
190,1249,252,0,0,0,[],[],[],3459
186,1259,258,0,0,0,[],[],[],3460
184,1239,245,0,0,0,[],[],[],3461
186,1276,228,0,0,0,[],[],[],3462
208,1282,234,0,0,0,[],[],[],3463
211,1249,233,0,0,0,[],[],[],3464
190,1248,222,0,0,0,[],[],[],3465
187,1331,205,0,0,0,[],[],[],3466
210,1305,226,0,0,0,[],[],[],3467
206,1280,256,0,0,0,[],[],[],3468
194,1280,244,0,0,0,[],[],[],3469
185,1278,237,0,0,0,[],[],[],3470
202,1275,236,0,0,0,[],[],[],3471
193,1249,241,0,0,0,[],[],[],3472
181,1274,253,0,0,0,[],[],[],3473
205,1288,250,0,0,0,[],[],[],3474
189,1255,230,0,0,0,[],[],[],3475
191,1266,231,0,0,0,[],[],[],3476
181,1310,227,0,0,0,[],[],[],3477
214,1269,240,0,0,0,[],[],[],3478
187,1327,245,0,0,0,[],[],[],3479
197,1308,240,0,0,0,[],[],[],3480
205,1290,238,0,0,0,[],[],[],3481
174,1304,224,0,0,0,[],[],[],3482
202,1322,233,0,0,0,[],[],[],3483
217,1227,245,0,0,0,[],[],[],3484
187,1339,216,0,0,0,[],[],[],3485
181,1345,215,0,0,0,[],[],[],3486
172,1337,219,0,0,0,[],[],[],3487
192,1304,233,0,0,0,[],[],[],3488
174,1278,211,0,0,0,[],[],[],3489
182,1327,224,0,0,0,[],[],[],3490
216,1307,226,0,0,0,[],[],[],3491
217,1271,214,0,0,0,[],[],[],3492
175,1345,240,0,0,0,[],[],[],3493
202,1286,227,0,0,0,[],[],[],3494
203,1324,200,0,0,0,[],[],[],3495
188,1339,224,0,0,0,[],[],[],3496
232,1265,209,0,0,0,[],[],[],3497
200,1307,208,0,0,0,[],[],[],3498
224,1319,218,0,0,0,[],[],[],3499
